# model=kerbin_stock_spatial  ShuttleSim reference atmosphere: stock Kerbin pressure/temperature curves (world_seed_kerbin nominal table, 100 m spacing).
altitude_m,density_kg_m3,pressure_pa,temperature_k,speed_of_sound_mps
48600.0,0.000276862510395,19.8098213,249.256654,316.498909
48700.0,0.000272576190506,19.47626,248.913242,316.280806
48800.0,0.000268347279395,19.1476411,248.569842,316.062561
48900.0,0.000264174425929,18.8238513,248.226456,315.844174
49000.0,0.000260056271472,18.5047774,247.883084,315.625644
49100.0,0.00025599144983,18.1903061,247.539724,315.406971
49200.0,0.000251978587203,17.880324,247.196378,315.188155
49300.0,0.000248016302128,17.5747179,246.853046,314.969196
49400.0,0.000244104872974,17.2734924,246.509726,314.750092
49500.0,0.000240245926508,16.9767474,246.166420,314.530845
49600.0,0.00023643908325,16.6844406,245.823128,314.311453
49700.0,0.000232683944244,16.3965285,245.479849,314.091917
49800.0,0.000228980108279,16.1129674,245.136583,313.872235
49900.0,0.000225327171881,15.8337138,244.793330,313.652408
50000.0,0.000221724729289,15.5587241,244.450091,313.432436
50100.0,0.000218172372445,15.2879549,244.106865,313.212317
50200.0,0.000214669690978,15.0213624,243.763652,312.992053
50300.0,0.000211216272182,14.7589032,243.420453,312.771642
50400.0,0.000207811701008,14.5005337,243.077267,312.551084
50500.0,0.00020445556004,14.2462103,242.734095,312.330378
50600.0,0.000201147429486,13.9958895,242.390935,312.109526
50700.0,0.000197886887154,13.7495277,242.047789,311.888525
50800.0,0.000194673508439,13.5070814,241.704657,311.667376
50900.0,0.000191506866309,13.268507,241.361538,311.446079
51000.0,0.00018838653128,13.0337609,241.018432,311.224634
51100.0,0.000185312071407,12.8027996,240.675339,311.003039
51200.0,0.000182283052262,12.5755795,240.332260,310.781295
51300.0,0.000179299036916,12.352057,239.989194,310.559401
51400.0,0.000176359585926,12.1321887,239.646141,310.337357
51500.0,0.000173464257311,11.9159308,239.303102,310.115162
51600.0,0.00017061260654,11.70324,238.960076,309.892817
51700.0,0.00016780418651,11.4940725,238.617064,309.670321
51800.0,0.000165038547527,11.2883849,238.274064,309.447674
51900.0,0.000162315237293,11.0861336,237.931078,309.224875
52000.0,0.000159633800881,10.887275,237.588106,309.001924
52100.0,0.000156993780721,10.6917656,237.245146,308.778821
52200.0,0.000154394716578,10.4995618,236.902200,308.555565
52300.0,0.000151836145535,10.31062,236.559268,308.332156
52400.0,0.000149317601972,10.1248967,236.216348,308.108594
52500.0,0.000146838617549,9.94234836,235.873442,307.884878
52600.0,0.000144398721184,9.76293137,235.530549,307.661008
52700.0,0.000141997439035,9.58660218,235.187670,307.436984
52800.0,0.000139634294479,9.41331723,234.844804,307.212805
52900.0,0.000137308808093,9.24303296,234.501951,306.988471
53000.0,0.000135020497633,9.07570582,234.159112,306.763982
53100.0,0.000132768878014,8.91129224,233.816285,306.539338
53200.0,0.000130553461288,8.74974865,233.473473,306.314537
53300.0,0.000128373756626,8.59103151,233.130673,306.089580
53400.0,0.000126229270295,8.43509724,232.787887,305.864466
53500.0,0.000124119505637,8.2819023,232.445114,305.639195
53600.0,0.000122043963049,8.13140311,232.102354,305.413767
53700.0,0.000120002139959,7.98355612,231.759608,305.188180
53800.0,0.000117993530807,7.83831777,231.416875,304.962436
53900.0,0.000116017627022,7.69564449,231.074155,304.736534
54000.0,0.000114073917,7.55549272,230.731449,304.510472
54100.0,0.000112161886081,7.41781892,230.388756,304.284252
54200.0,0.000110281016528,7.2825795,230.046076,304.057872
54300.0,0.000108430787503,7.14973092,229.703410,303.831332
54400.0,0.000106610675046,7.01922962,229.360756,303.604631
54500.0,0.000104820152048,6.89103202,229.018116,303.377771
54600.0,0.000103058688233,6.76509458,228.675490,303.150749
54700.0,0.000101325750131,6.64137373,228.332877,302.923566
54800.0,9.96208010553e-05,6.51982591,227.990277,302.696221
54900.0,9.79433010776e-05,6.40040756,227.647690,302.468714
55000.0,9.6292707006e-05,6.28307512,227.305117,302.241045
55100.0,9.46684723592e-05,6.16778502,226.962557,302.013213
55200.0,9.30700473422e-05,6.05449372,226.620010,301.785218
55300.0,9.14968788215e-05,5.94315764,226.277476,301.557059
55400.0,8.99484103005e-05,5.83373323,225.934956,301.328737
55500.0,8.84240818939e-05,5.72617693,225.592449,301.100250
55600.0,8.69233303024e-05,5.62044517,225.249956,300.871598
55700.0,8.5445588787e-05,5.5164944,224.907475,300.642782
55800.0,8.39902871431e-05,5.41428105,224.565008,300.413800
55900.0,8.25568516747e-05,5.31376156,224.222555,300.184652
56000.0,8.11447051673e-05,5.21489238,223.880114,299.955339
56100.0,7.97532668622e-05,5.11762994,223.537687,299.725858
56200.0,7.83819524288e-05,5.02193069,223.195273,299.496211
56300.0,7.70301739383e-05,4.92775105,222.852873,299.266397
56400.0,7.56973398356e-05,4.83504748,222.510485,299.036414
56500.0,7.43828549124e-05,4.7437764,222.168111,298.806264
56600.0,7.30861202789e-05,4.65389427,221.825751,298.575945
56700.0,7.18066801127e-05,4.56536684,221.483403,298.345458
56800.0,7.05462358546e-05,4.47829702,221.141069,298.114801
56900.0,6.93053020007e-05,4.39271181,220.798748,297.883974
57000.0,6.80836969425e-05,4.30859393,220.456441,297.652978
57100.0,6.68812379348e-05,4.22592614,220.114146,297.421811
57200.0,6.56977410868e-05,4.14469117,219.771865,297.190473
57300.0,6.45330213534e-05,4.06487176,219.429597,296.958964
57400.0,6.33868925265e-05,3.98645067,219.087343,296.727283
57500.0,6.22415978013e-05,3.90941062,218.806849,296.537275
57600.0,6.10995863781e-05,3.83373436,218.581853,296.384773
57700.0,5.99719639127e-05,3.75940464,218.374115,296.243899
57800.0,5.88588854174e-05,3.68640418,218.183182,296.114362
57900.0,5.77604904564e-05,3.61471574,218.008604,295.995871
58000.0,5.66769032751e-05,3.54432205,217.849927,295.888132
58100.0,5.56082329524e-05,3.47520586,217.706701,295.790850
58200.0,5.45545735755e-05,3.40734991,217.578473,295.703727
58300.0,5.35160044352e-05,3.34073694,217.464792,295.626467
58400.0,5.24925902412e-05,3.27534968,217.365205,295.558769
58500.0,5.14843813558e-05,3.21117089,217.279261,295.500332
58600.0,5.04914140441e-05,3.1481833,217.206508,295.450856
58700.0,4.95137107409e-05,3.08636965,217.146493,295.410037
58800.0,4.85512803309e-05,3.02571269,217.098766,295.377570
58900.0,4.76041184428e-05,2.96619515,217.062874,295.353153
59000.0,4.66722077552e-05,2.90779979,217.038366,295.336478
59100.0,4.5755518312e-05,2.85050933,217.024789,295.327241
59200.0,4.48540078488e-05,2.79430652,217.021692,295.325133
59300.0,4.39676221252e-05,2.7391741,217.028623,295.329849
59400.0,4.30962952658e-05,2.68509482,217.045129,295.341080
59500.0,4.22399501051e-05,2.63205141,217.070760,295.358518
59600.0,4.13984985381e-05,2.58002662,217.105063,295.381854
59700.0,4.05718418731e-05,2.52900318,217.147587,295.410780
59800.0,3.97598711874e-05,2.47896384,217.197878,295.444987
59900.0,3.89624676842e-05,2.42989134,217.255487,295.484166
60000.0,3.81795030485e-05,2.38176842,217.319960,295.528007
60100.0,3.74108398035e-05,2.33457782,217.390847,295.576201
60200.0,3.66563316646e-05,2.28830229,217.467694,295.628439
60300.0,3.59158238905e-05,2.24292456,217.550051,295.684412
60400.0,3.51891536315e-05,2.19842737,217.637464,295.743811
60500.0,3.44761502727e-05,2.15479348,217.729484,295.806326
60600.0,3.37766357729e-05,2.11200561,217.825657,295.871649
60700.0,3.30904249976e-05,2.07004651,217.925532,295.939471
60800.0,3.24173260453e-05,2.02889892,218.028656,296.009484
60900.0,3.17571405671e-05,1.98854559,218.134579,296.081379
61000.0,3.11096640792e-05,1.94896924,218.242848,296.154848
61100.0,3.04746862661e-05,1.91015264,218.353011,296.229584
61200.0,2.98519912772e-05,1.87207851,218.464616,296.305279
61300.0,2.92413580123e-05,1.83472959,218.577213,296.381627
61400.0,2.86425603993e-05,1.79808864,218.690347,296.458320
61500.0,2.80553676614e-05,1.76213838,218.803569,296.535052
61600.0,2.74795445745e-05,1.72686157,218.916426,296.611517
61700.0,2.69148517143e-05,1.69224094,219.028466,296.687410
61800.0,2.63610456922e-05,1.65825923,219.139237,296.762423
61900.0,2.58178793809e-05,1.62489919,219.248287,296.836253
62000.0,2.52851021289e-05,1.59214355,219.355165,296.908594
62100.0,2.47624599632e-05,1.55997506,219.459419,296.979142
62200.0,2.42496957806e-05,1.52837646,219.560597,297.047593
62300.0,2.37465495282e-05,1.49733049,219.658246,297.113641
62400.0,2.32493112908e-05,1.46660245,219.751916,297.176984
62500.0,2.27544049059e-05,1.43596588,219.841153,297.237317
62600.0,2.22619731951e-05,1.40542897,219.925508,297.294338
62700.0,2.17721553614e-05,1.37499996,220.004526,297.347741
62800.0,2.12850867485e-05,1.34468705,220.077757,297.397225
62900.0,2.08008989365e-05,1.31449846,220.144750,297.442486
63000.0,2.03197198425e-05,1.28444241,220.205051,297.483220
63100.0,1.98416738236e-05,1.25452712,220.258209,297.519125
63200.0,1.93668817839e-05,1.2247608,220.303772,297.549896
63300.0,1.88954612846e-05,1.19515168,220.341288,297.575230
63400.0,1.84275266571e-05,1.16570797,220.370306,297.594824
63500.0,1.79631891187e-05,1.1364379,220.390374,297.608374
63600.0,1.75025568915e-05,1.10734967,220.401039,297.615575
63700.0,1.70457353237e-05,1.07845151,220.401850,297.616123
63800.0,1.65928270129e-05,1.04975163,220.392355,297.609712
63900.0,1.61439319329e-05,1.02125825,220.372103,297.596037
64000.0,1.56990102754e-05,0.992979593,220.342567,297.576094
64100.0,1.52579942961e-05,0.964923873,220.305814,297.551275
64200.0,1.48209641429e-05,0.93709931,220.261969,297.521664
64300.0,1.43880018851e-05,0.90951412,220.211155,297.487344
64400.0,1.39591914133e-05,0.882176523,220.153497,297.448396
64500.0,1.35346184453e-05,0.855094734,220.089118,297.404901
64600.0,1.31143705307e-05,0.828276974,220.018142,297.356943
64700.0,1.26985370563e-05,0.801731458,219.940693,297.304602
64800.0,1.22872092511e-05,0.775466406,219.856895,297.247959
64900.0,1.18804801908e-05,0.749490036,219.766871,297.187096
65000.0,1.14784448023e-05,0.723810565,219.670745,297.122095
65100.0,1.10811998683e-05,0.698436211,219.568642,297.053035
65200.0,1.06888440308e-05,0.673375192,219.460684,296.979998
65300.0,1.03014777949e-05,0.648635726,219.346996,296.903065
65400.0,9.91920353199e-06,0.624226031,219.227701,296.822317
65500.0,9.54212548279e-06,0.600154326,219.102924,296.737834
65600.0,9.17034975947e-06,0.576428827,218.972788,296.649697
65700.0,8.8039843477e-06,0.553057753,218.837416,296.557987
65800.0,8.44313910805e-06,0.530049322,218.696934,296.462784
65900.0,8.08792577681e-06,0.507411751,218.551464,296.364169
66000.0,7.73845796626e-06,0.485153259,218.401130,296.262223
66100.0,7.39485116428e-06,0.463282064,218.246057,296.157025
66200.0,7.05722273326e-06,0.441806383,218.086367,296.048657
66300.0,6.72569190839e-06,0.420734435,217.922185,295.937199
66400.0,6.40037979508e-06,0.400074437,217.753635,295.822732
66500.0,6.08140936563e-06,0.379834608,217.580840,295.705336
66600.0,5.76890545509e-06,0.360023165,217.403924,295.585092
66700.0,5.46299475617e-06,0.340648326,217.223012,295.462081
66800.0,5.16380581324e-06,0.321718309,217.038226,295.336383
66900.0,4.87146901542e-06,0.303241332,216.849691,295.208080
67000.0,4.58611658853e-06,0.285225614,216.657530,295.077252
67100.0,4.30788258607e-06,0.267679371,216.461867,294.943980
67200.0,4.03690287908e-06,0.250610822,216.262827,294.808346
67300.0,3.77331514474e-06,0.234028185,216.060532,294.670430
67400.0,3.51725885395e-06,0.217939678,215.855107,294.530314
67500.0,3.26887525743e-06,0.202353518,215.646676,294.388079
67600.0,3.02830737072e-06,0.187277924,215.435361,294.243807
67700.0,2.79569995768e-06,0.172721114,215.221288,294.097579
67800.0,2.5711995127e-06,0.158691305,215.004580,293.949477
67900.0,2.35495424134e-06,0.145196716,214.785360,293.799582
68000.0,2.14711403958e-06,0.132245564,214.563753,293.647978
68100.0,1.94783047148e-06,0.119846067,214.339882,293.494745
68200.0,1.7572567452e-06,0.108006444,214.113871,293.339967
68300.0,1.5755476874e-06,0.0967349117,213.885845,293.183725
68400.0,1.40285971595e-06,0.0860396887,213.655925,293.026102
68500.0,1.23935081086e-06,0.0759289928,213.424238,292.867180
68600.0,1.08518048344e-06,0.0664110419,213.190906,292.707044
68700.0,9.40509743513e-07,0.0574940539,212.956053,292.545775
68800.0,8.05481527e-07,0.0491862468,212.724963,292.387003
68900.0,6.79523511837e-07,0.0414958386,212.730820,292.391028
69000.0,5.63820135538e-07,0.0344310471,212.735518,292.394257
69100.0,4.58503130358e-07,0.0280000903,212.739181,292.396774
69200.0,3.6370477849e-07,0.0222111861,212.741933,292.398666
69300.0,2.79557857233e-07,0.0170725525,212.743897,292.400016
69400.0,2.06195582664e-07,0.0125924074,212.745198,292.400909
69500.0,1.43751551783e-07,0.00877896879,212.745959,292.401432
69600.0,9.2359683129e-08,0.00564045452,212.746304,292.401670
69700.0,5.21541558523e-08,0.00318508257,212.746357,292.401706
69800.0,2.32693472362e-08,0.00142107088,212.746241,292.401626
69900.0,5.83976866004e-09,0.000356637376,212.746081,292.401516
70000.0,0,0,212.746000,292.401500
